run_id,treat_none,treat_all,random,score,causal
821,45695,33330,44484,44862,46562
822,45911,33260,44679,45023,46738
823,45861,33229,44639,45022,46677
824,45883,33142,44577,45026,46700
825,45493,32967,44280,44650,46323
826,45672,33320,44335,44863,46565
827,45306,32976,44092,44459,46169
828,45698,33353,44499,44835,46585
829,45732,33126,44448,44900,46541
830,45591,33103,44304,44786,46446
831,45825,33303,44618,44948,46710
832,45871,33353,44634,45044,46701
833,45515,33037,44302,44675,46368
834,45857,33439,44643,44979,46701
835,45669,33169,44424,44851,46504
836,45831,33137,44620,44990,46665
837,45758,33284,44513,44870,46637
838,45615,33200,44402,44726,46453
839,45819,33347,44553,44940,46638
840,45675,33205,44435,44809,46562
841,45536,33233,44285,44685,46408
842,45623,33153,44362,44771,46489
843,45679,33044,44362,44834,46477
844,45660,33201,44455,44819,46514
845,45634,33148,44364,44799,46491
846,45621,33138,44364,44804,46485
847,45849,33267,44654,44968,46683
848,45592,33138,44285,44758,46426
849,45591,33021,44398,44714,46479
850,45607,33002,44352,44740,46472
851,46154,33419,44875,45263,46950
852,46022,33411,44759,45152,46890
853,45576,32980,44250,44695,46397
854,45632,33052,44352,44833,46446
855,45555,33071,44261,44716,46473
856,45715,32983,44425,44801,46603
857,45625,33122,44351,44730,46426
858,45722,33229,44462,44878,46592
859,45709,33264,44523,44879,46556
860,45712,33159,44498,44887,46576
861,45623,33165,44403,44750,46464
862,45754,33138,44489,44916,46579
863,45815,33268,44525,44973,46705
864,45567,33094,44296,44761,46422
865,45673,33138,44397,44826,46557
866,45965,33266,44695,45077,46858
867,45716,33089,44440,44820,46571
868,45584,33242,44294,44725,46478
869,45555,33313,44352,44754,46412
870,45978,33529,44754,45143,46811
871,45728,33317,44530,44837,46591
872,45812,33343,44549,44899,46693
873,45808,33441,44550,45007,46639
874,45935,33329,44639,45069,46784
875,45421,33052,44180,44564,46306
876,45498,33050,44313,44654,46384
877,45747,33243,44552,44861,46572
878,45691,33096,44433,44826,46510
879,45683,33270,44478,44833,46521
880,45648,33124,44377,44783,46514
881,45554,33056,44246,44706,46421
882,45638,33082,44350,44762,46495
883,46002,33499,44740,45126,46843
884,45804,33367,44556,44971,46646
885,45638,33099,44341,44794,46492
886,45814,33299,44524,44960,46720
887,45608,33133,44300,44726,46448
888,45766,33260,44507,44939,46637
889,45783,33264,44554,44917,46665
890,45944,33375,44686,45039,46827
891,45663,33144,44367,44813,46582
892,45624,33146,44395,44813,46510
893,45684,33156,44407,44796,46533
894,45730,33054,44443,44877,46628
895,45777,33367,44535,44908,46608
896,45990,33356,44755,45124,46841
897,45734,33205,44482,44855,46582
898,45561,32984,44293,44724,46405
899,45529,32923,44307,44671,46419
900,45941,33454,44749,45065,46834
901,45866,33409,44666,45032,46733
902,45787,33283,44562,44981,46681
903,45494,33155,44263,44655,46401
904,45609,33022,44368,44738,46473
905,45461,32979,44219,44625,46307
906,45502,33044,44263,44654,46343
907,45590,33095,44378,44710,46451
908,45858,33280,44582,45044,46726
909,45822,33251,44577,44894,46703
910,45714,33341,44437,44901,46590
911,45712,33067,44389,44858,46589
912,45641,33148,44370,44748,46494
913,45513,33061,44343,44603,46414
914,45831,33425,44604,44951,46671
915,45871,33441,44607,45026,46728
916,45638,33199,44418,44809,46475
917,45753,33081,44543,44881,46653
918,45448,32974,44179,44542,46277
919,45650,33147,44387,44827,46528
920,45571,33065,44298,44759,46452
921,45582,33507,44343,44774,46411
922,45874,33327,44585,44969,46728
923,45573,33139,44380,44677,46442
924,45611,33284,44376,44748,46505
925,45929,33352,44698,45089,46770
926,45568,33056,44285,44742,46388
927,45586,33148,44363,44767,46437
928,45971,33208,44761,45144,46842
929,45775,33274,44530,44906,46637
930,45818,33259,44561,44924,46651
931,45671,33160,44383,44814,46492
932,45835,33388,44567,44973,46710
933,45542,33081,44267,44643,46355
934,45824,33378,44586,44987,46714
935,45767,33315,44557,44932,46623
936,45724,33421,44529,44873,46557
937,45705,33243,44496,44855,46579
938,45938,33280,44661,45074,46770
939,45489,33014,44245,44654,46341
940,45541,33104,44316,44674,46414
941,45830,33361,44545,44976,46726
942,45530,32982,44271,44724,46409
943,45953,33287,44778,45111,46760
944,46033,33505,44809,45168,46898
945,45836,33400,44603,45010,46721
946,45778,33337,44552,44924,46632
947,45829,33150,44556,44959,46691
948,45930,33433,44666,45044,46817
949,45821,33392,44558,44969,46686
950,45882,33417,44655,44951,46774
951,45602,33075,44377,44751,46506
952,45816,33227,44537,44998,46633
953,46149,33514,44909,45274,46983
954,45524,33172,44271,44743,46415
955,45755,33209,44459,44928,46591
956,45713,33175,44412,44861,46581
957,45503,33064,44283,44641,46332
958,45809,33174,44541,44934,46695
959,45590,33122,44283,44711,46477
960,45629,33182,44357,44786,46436
961,45457,33053,44279,44602,46312
962,45716,33103,44490,44844,46591
963,45736,33056,44492,44868,46555
964,45861,33491,44639,45026,46746
965,45711,33217,44477,44886,46582
966,45570,33065,44308,44747,46407
967,45647,33353,44389,44848,46505
968,45738,33317,44475,44891,46595
969,45801,33232,44483,44978,46647
970,45753,33315,44526,44866,46608
971,45430,33137,44150,44600,46307
972,45666,33167,44396,44812,46498
973,45750,33270,44507,44962,46625
974,45482,33008,44252,44624,46355
975,45603,33032,44281,44752,46456
976,45771,33203,44507,44907,46614
977,45603,33139,44356,44736,46476
978,45617,33323,44373,44736,46552
979,45754,33225,44504,44915,46637
980,45899,33270,44685,44996,46737
981,45532,33191,44287,44663,46377
982,45583,33226,44337,44704,46453
983,45863,33316,44585,45006,46747
984,45510,32972,44287,44625,46398
985,45692,33323,44456,44833,46587
986,45932,33173,44632,45043,46787
987,45508,33137,44250,44667,46375
988,45781,33265,44538,44915,46598
989,45570,33065,44321,44695,46467
990,45458,33013,44213,44594,46345
991,45790,33305,44554,44935,46657
992,45707,33092,44453,44884,46549
993,45680,33077,44444,44808,46551
994,45913,33428,44636,45058,46785
995,45679,33040,44462,44785,46550
996,45909,33162,44641,45066,46760
997,45891,33374,44622,45021,46738
998,45753,33303,44517,44886,46624
999,45703,33162,44453,44810,46586
