run_id,treat_none,treat_all,random,score,causal
821,45695,54562,46611,44552,49456
822,45911,54675,46771,44742,49633
823,45861,54742,46783,44709,49550
824,45883,54607,46781,44782,49561
825,45493,54383,46373,44365,49214
826,45672,54504,46521,44566,49450
827,45306,54296,46219,44168,49119
828,45698,54369,46607,44598,49409
829,45732,54568,46609,44589,49509
830,45591,54505,46410,44448,49356
831,45825,54807,46731,44711,49552
832,45871,54736,46731,44703,49632
833,45515,54473,46448,44420,49271
834,45857,54648,46688,44724,49531
835,45669,54481,46595,44564,49366
836,45831,54609,46743,44722,49594
837,45758,54635,46622,44610,49512
838,45615,54572,46480,44487,49323
839,45819,54654,46788,44702,49563
840,45675,54737,46612,44553,49491
841,45536,54476,46478,44361,49376
842,45623,54516,46540,44457,49399
843,45679,54700,46618,44526,49471
844,45660,54555,46584,44564,49386
845,45634,54517,46509,44526,49374
846,45621,54400,46442,44461,49423
847,45849,54635,46726,44696,49646
848,45592,54360,46414,44452,49267
849,45591,54591,46516,44489,49303
850,45607,54657,46425,44530,49277
851,46154,54883,47014,45003,49930
852,46022,55026,46866,44912,49752
853,45576,54282,46423,44369,49248
854,45632,54369,46523,44494,49354
855,45555,54365,46406,44408,49293
856,45715,54480,46621,44612,49409
857,45625,54273,46508,44459,49351
858,45722,54561,46634,44562,49476
859,45709,54563,46588,44612,49419
860,45712,54533,46601,44543,49408
861,45623,54666,46529,44467,49474
862,45754,54455,46662,44577,49441
863,45815,54681,46722,44676,49548
864,45567,54411,46454,44420,49283
865,45673,54393,46498,44542,49416
866,45965,54815,46911,44851,49682
867,45716,54450,46630,44641,49333
868,45584,54493,46541,44508,49343
869,45555,54634,46506,44429,49402
870,45978,54718,46919,44822,49739
871,45728,54525,46629,44557,49477
872,45812,54578,46695,44672,49515
873,45808,54576,46596,44663,49478
874,45935,54676,46801,44789,49726
875,45421,54363,46355,44314,49289
876,45498,54575,46349,44366,49234
877,45747,54680,46587,44586,49469
878,45691,54717,46557,44548,49473
879,45683,54737,46680,44620,49463
880,45648,54577,46533,44520,49402
881,45554,54099,46388,44349,49227
882,45638,54560,46545,44526,49381
883,46002,54940,46842,44871,49783
884,45804,54614,46673,44703,49483
885,45638,54611,46515,44488,49317
886,45814,54723,46697,44716,49554
887,45608,54560,46466,44456,49297
888,45766,54707,46657,44617,49452
889,45783,54655,46651,44617,49509
890,45944,54717,46827,44802,49744
891,45663,54780,46592,44583,49388
892,45624,54420,46575,44489,49307
893,45684,54585,46523,44548,49451
894,45730,54530,46624,44556,49446
895,45777,54590,46617,44640,49431
896,45990,54836,46869,44855,49737
897,45734,54439,46590,44590,49460
898,45561,54394,46468,44419,49266
899,45529,54485,46435,44439,49267
900,45941,54928,46821,44827,49693
901,45866,54709,46677,44706,49640
902,45787,54699,46670,44670,49500
903,45494,54490,46432,44346,49347
904,45609,54552,46549,44424,49351
905,45461,54375,46324,44341,49150
906,45502,54493,46387,44384,49264
907,45590,54540,46512,44420,49323
908,45858,54726,46711,44774,49561
909,45822,54811,46723,44671,49546
910,45714,54682,46557,44604,49552
911,45712,54669,46579,44583,49495
912,45641,54520,46493,44460,49441
913,45513,54450,46522,44396,49189
914,45831,54835,46670,44682,49616
915,45871,54722,46764,44756,49586
916,45638,54498,46551,44492,49334
917,45753,54663,46701,44660,49500
918,45448,54385,46336,44347,49134
919,45650,54494,46507,44527,49436
920,45571,54622,46518,44419,49355
921,45582,54681,46501,44471,49354
922,45874,54693,46700,44775,49577
923,45573,54510,46480,44487,49288
924,45611,54515,46536,44494,49313
925,45929,54696,46836,44719,49629
926,45568,54582,46435,44451,49386
927,45586,54711,46444,44482,49428
928,45971,54938,46827,44869,49686
929,45775,54845,46756,44648,49539
930,45818,54785,46717,44757,49537
931,45671,54661,46593,44527,49451
932,45835,54747,46726,44661,49602
933,45542,54414,46404,44453,49282
934,45824,54607,46671,44625,49608
935,45767,54684,46652,44626,49580
936,45724,54629,46581,44562,49435
937,45705,54533,46622,44580,49470
938,45938,54716,46779,44795,49671
939,45489,54385,46326,44342,49167
940,45541,54494,46421,44447,49352
941,45830,54647,46711,44680,49569
942,45530,54371,46476,44413,49261
943,45953,54833,46918,44879,49650
944,46033,54931,46955,44947,49765
945,45836,54633,46702,44702,49576
946,45778,54776,46641,44619,49605
947,45829,54423,46636,44650,49492
948,45930,54966,46784,44850,49779
949,45821,54888,46769,44718,49564
950,45882,54624,46726,44679,49578
951,45602,54366,46495,44464,49347
952,45816,54807,46696,44637,49582
953,46149,54903,47044,45038,49847
954,45524,54680,46462,44417,49300
955,45755,54454,46633,44618,49494
956,45713,54706,46567,44598,49480
957,45503,54461,46410,44382,49263
958,45809,54781,46721,44708,49542
959,45590,54596,46409,44489,49363
960,45629,54551,46579,44552,49426
961,45457,54494,46366,44308,49347
962,45716,54739,46555,44581,49544
963,45736,54653,46623,44590,49463
964,45861,54796,46748,44766,49622
965,45711,54599,46530,44582,49446
966,45570,54497,46522,44450,49349
967,45647,54465,46506,44493,49472
968,45738,54572,46555,44601,49528
969,45801,54598,46631,44643,49528
970,45753,54747,46705,44571,49508
971,45430,54275,46340,44316,49144
972,45666,54586,46546,44553,49339
973,45750,54583,46676,44644,49467
974,45482,54458,46426,44348,49185
975,45603,54471,46449,44511,49366
976,45771,54634,46606,44611,49495
977,45603,54617,46538,44498,49397
978,45617,54682,46491,44505,49386
979,45754,54715,46634,44602,49580
980,45899,54621,46791,44753,49671
981,45532,54613,46399,44401,49346
982,45583,54689,46463,44474,49359
983,45863,54701,46749,44752,49593
984,45510,54588,46494,44446,49316
985,45692,54652,46629,44548,49408
986,45932,54681,46842,44800,49636
987,45508,54619,46476,44431,49247
988,45781,54649,46643,44644,49608
989,45570,54548,46514,44498,49337
990,45458,54286,46344,44298,49223
991,45790,54690,46681,44749,49533
992,45707,54753,46615,44590,49536
993,45680,54590,46552,44522,49442
994,45913,54800,46736,44769,49677
995,45679,54563,46578,44547,49481
996,45909,54803,46852,44760,49660
997,45891,54801,46848,44760,49640
998,45753,54638,46591,44612,49570
999,45703,54646,46630,44591,49382
