run_id,treat_none,treat_all,random,score,causal
818,45490,49831,45881,44406,47520
819,45599,50004,46030,44503,47575
820,45773,50035,46204,44672,47825
821,45695,50015,46175,44602,47696
822,45911,50190,46331,44757,47972
823,45861,50174,46275,44762,47890
824,45883,50257,46273,44756,47953
825,45493,49754,45891,44389,47499
826,45672,49993,46007,44595,47653
827,45306,49716,45704,44232,47246
828,45698,50084,46146,44555,47729
829,45732,50011,46144,44667,47747
830,45591,49885,46051,44502,47638
831,45825,50040,46231,44684,47796
832,45871,50224,46359,44814,47859
833,45515,50002,45945,44425,47619
834,45857,50113,46325,44728,47847
835,45669,49950,46104,44579,47617
836,45831,50104,46250,44750,47876
837,45758,49921,46178,44598,47777
838,45615,50038,46068,44500,47665
839,45819,50311,46276,44676,47851
840,45675,50004,46077,44546,47718
841,45536,49848,45909,44433,47583
842,45623,49989,46026,44532,47646
843,45679,49977,46080,44577,47686
844,45660,49853,46099,44569,47655
845,45634,50018,46042,44540,47713
846,45621,49920,46024,44527,47614
847,45849,50113,46309,44737,47812
848,45592,49869,46011,44538,47609
849,45591,49876,45985,44441,47635
850,45607,49892,46035,44512,47570
851,46154,50314,46570,45006,48157
852,46022,50186,46391,44913,48026
853,45576,49920,46016,44459,47525
854,45632,49952,46054,44562,47594
855,45555,49879,45997,44461,47630
856,45715,50016,46108,44562,47783
857,45625,49810,46041,44502,47679
858,45722,50044,46135,44638,47712
859,45709,49927,46157,44594,47733
860,45712,49930,46122,44650,47665
861,45623,49975,46035,44514,47618
862,45754,50031,46203,44667,47733
863,45815,50042,46228,44738,47771
864,45567,49924,46018,44500,47564
865,45673,50049,46132,44588,47687
866,45965,50193,46387,44835,47973
867,45716,49914,46097,44580,47695
868,45584,49982,46020,44497,47579
869,45555,49873,45976,44484,47583
870,45978,50266,46416,44885,48016
871,45728,49899,46158,44563,47764
872,45812,50053,46261,44689,47817
873,45808,50126,46216,44778,47819
874,45935,50043,46327,44825,47929
875,45421,49653,45843,44313,47424
876,45498,49899,45969,44384,47590
877,45747,50135,46195,44584,47756
878,45691,49989,46165,44569,47714
879,45683,49980,46118,44616,47724
880,45648,49881,46108,44522,47582
881,45554,49760,45928,44444,47547
882,45638,49932,46085,44506,47709
883,46002,50101,46344,44870,47963
884,45804,50099,46197,44715,47766
885,45638,49912,46075,44544,47671
886,45814,50175,46243,44706,47839
887,45608,49795,45967,44463,47575
888,45766,50065,46240,44684,47789
889,45783,50103,46212,44651,47831
890,45944,50146,46353,44804,47961
891,45663,50007,46072,44538,47664
892,45624,50049,46096,44559,47678
893,45684,50021,46151,44560,47710
894,45730,49936,46158,44633,47744
895,45777,50009,46184,44674,47818
896,45990,50097,46451,44842,47966
897,45734,49960,46162,44601,47772
898,45561,49971,46026,44479,47628
899,45529,50027,46039,44411,47544
900,45941,50215,46384,44810,47942
901,45866,49988,46269,44765,47882
902,45787,50117,46255,44712,47823
903,45494,49939,45930,44385,47577
904,45609,50001,46025,44484,47624
905,45461,49740,45931,44346,47517
906,45502,49733,45904,44395,47448
907,45590,49984,46063,44470,47587
908,45858,50154,46270,44784,47865
909,45822,50081,46251,44658,47836
910,45714,49987,46102,44656,47697
911,45712,50046,46104,44585,47752
912,45641,49889,46090,44525,47590
913,45513,49957,45982,44339,47600
914,45831,50117,46261,44730,47812
915,45871,50241,46305,44810,47871
916,45638,50020,46081,44556,47602
917,45753,50019,46195,44612,47775
918,45448,49909,45875,44291,47505
919,45650,50021,46117,44556,47665
920,45571,49876,46007,44500,47577
921,45582,50102,46000,44550,47614
922,45874,50179,46293,44758,47862
923,45573,49964,46032,44446,47645
924,45611,49908,46101,44510,47601
925,45929,50173,46370,44826,47941
926,45568,49746,45983,44499,47480
927,45586,49855,45999,44499,47632
928,45971,50119,46408,44852,47949
929,45775,50031,46170,44656,47755
930,45818,50058,46237,44646,47863
931,45671,49912,46122,44552,47703
932,45835,50019,46209,44678,47801
933,45542,49757,45989,44381,47524
934,45824,50103,46313,44721,47888
935,45767,50003,46168,44684,47768
936,45724,50092,46189,44617,47833
937,45705,49838,46153,44604,47725
938,45938,50317,46321,44825,47993
939,45489,49814,45923,44404,47510
940,45541,49764,45940,44373,47578
941,45830,49958,46183,44722,47824
942,45530,49928,45996,44480,47582
943,45953,50029,46355,44834,47897
944,46033,50368,46431,44916,48018
945,45836,50088,46263,44768,47811
946,45778,50008,46232,44663,47773
947,45829,49981,46238,44723,47796
948,45930,50213,46324,44799,47958
949,45821,50141,46214,44700,47856
950,45882,50153,46299,44711,47951
951,45602,49900,46068,44497,47608
952,45816,49987,46220,44724,47798
953,46149,50098,46591,45032,48125
954,45524,49906,45989,44473,47478
955,45755,49944,46156,44697,47769
956,45713,50057,46089,44631,47751
957,45503,49821,45928,44374,47497
958,45809,50127,46260,44680,47841
959,45590,49959,46000,44456,47676
960,45629,49925,46092,44546,47674
961,45457,49829,45860,44336,47473
962,45716,49893,46150,44625,47644
963,45736,50192,46165,44605,47708
964,45861,50051,46279,44755,47845
965,45711,49898,46176,44627,47701
966,45570,49900,46029,44480,47603
967,45647,49957,46070,44623,47657
968,45738,49949,46125,44618,47753
969,45801,50027,46238,44716,47789
970,45753,49898,46181,44623,47696
971,45430,49795,45822,44350,47417
972,45666,49996,46142,44571,47688
973,45750,50137,46214,44718,47765
974,45482,50040,45956,44394,47473
975,45603,50011,46032,44508,47718
976,45771,50046,46227,44645,47763
977,45603,49883,46020,44469,47606
978,45617,49935,46091,44491,47662
979,45754,50055,46213,44653,47743
980,45899,50081,46356,44743,47883
981,45532,49904,45974,44430,47605
982,45583,49822,46014,44442,47580
983,45863,50191,46267,44757,47877
984,45510,49919,46045,44375,47616
985,45692,50077,46199,44585,47663
986,45932,49964,46251,44774,47941
987,45508,49921,45963,44426,47494
988,45781,49961,46297,44630,47784
989,45570,49962,46016,44452,47605
990,45458,49834,45866,44353,47531
991,45790,49984,46194,44700,47787
992,45707,50015,46128,44637,47634
993,45680,50002,46159,44596,47699
994,45913,50245,46349,44827,47937
995,45679,49963,46092,44536,47700
996,45909,49981,46332,44808,47904
997,45891,50190,46295,44751,47854
998,45753,50138,46186,44652,47745
999,45703,50023,46098,44565,47686
